Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
04-04-2022,11:18,01-04-2022,EBRO FOODS,ES0112501012,Retención del dividendo,,EUR,-1.88,EUR,736.73,
02-04-2022,09:00,31-03-2022,,,Flatex Interest,,EUR,-0.91,EUR,738.61,
28-03-2022,17:03,28-03-2022,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,02 EUR",,,,EUR,739.52,
28-03-2022,17:03,28-03-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.02,EUR,737.50,
28-03-2022,09:13,22-03-2022,NATURGY ENERGY GROUP SA,ES0116870314,Dividendo,,EUR,2.50,EUR,739.52,
28-03-2022,09:13,22-03-2022,NATURGY ENERGY GROUP SA,ES0116870314,Retención del dividendo,,EUR,-0.48,EUR,737.02,
04-02-2022,10:16,03-02-2022,,,Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 5 EUR,,,,EUR,737.50,
04-02-2022,10:16,03-02-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,5.00,EUR,742.50,
04-02-2022,10:04,04-02-2022,IBERDROLA - NON TRADEABLE,ES0144583251,CAMBIO DE ISIN: Venta 1 Iberdrola - Non tradeable@0 EUR (ES0144583251),,EUR,0.00,EUR,737.50,
04-02-2022,10:04,04-02-2022,IBERDROLA,ES0144580Y14,CAMBIO DE ISIN: Compra 1 Iberdrola@0 EUR (ES0144580Y14),,EUR,0.00,EUR,737.50,
03-02-2022,10:05,31-01-2022,,,Comisión de conectividad con el mercado 2022 (New York Stock Exchange - NSY),,EUR,-2.50,EUR,737.50,
03-02-2022,10:05,31-01-2022,,,Comisión de conectividad con el mercado 2022 (Nasdaq - NDQ),,EUR,-2.50,EUR,740.00,
02-02-2022,11:05,01-02-2022,IBERDROLA - NON TRADEABLE,ES0144583251,OFERTA DE SUSCRIPCIÓN: Compra 1 Iberdrola - Non tradeable@0 EUR (ES0144583251),,EUR,0.00,EUR,742.50,
02-02-2022,11:05,01-02-2022,IBERDROLA SA-RTS,ES06445809N8,OFERTA DE SUSCRIPCIÓN: Venta 60 IBERDROLA SA-RTS@0 EUR (ES06445809N8),,EUR,0.00,EUR,742.50,
20-01-2022,16:46,20-01-2022,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 0,56 EUR",,,,EUR,742.50,
20-01-2022,16:46,20-01-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,0.56,EUR,743.06,
20-01-2022,08:49,31-05-2021,FERROVIAL SA-RTS - NON TRADEABLE,ES06189009H7,Retención del dividendo,,EUR,-0.56,EUR,742.50,
17-01-2022,16:47,17-01-2022,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 3,66 EUR",,,,EUR,743.06,
17-01-2022,16:47,17-01-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,3.66,EUR,746.72,
17-01-2022,10:44,17-01-2022,IBERDROLA SA-RTS,ES06445809N8,Costes de transacción y/o externos de DEGIRO,,EUR,-0.50,EUR,743.06,2fe4c597-b230-4726-b306-616cf90ba5e9
17-01-2022,10:44,17-01-2022,IBERDROLA SA-RTS,ES06445809N8,"Compra 19 IBERDROLA SA-RTS@0,1664 EUR (ES06445809N8)",,EUR,-3.16,EUR,743.56,2fe4c597-b230-4726-b306-616cf90ba5e9
12-01-2022,17:17,12-01-2022,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 19,93 EUR",,,,EUR,746.72,
12-01-2022,17:17,12-01-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-19.93,EUR,726.79,
12-01-2022,09:52,11-01-2022,REPSOL,ES0173516115,Dividendo,,EUR,24.60,EUR,746.72,
12-01-2022,09:52,11-01-2022,REPSOL,ES0173516115,Retención del dividendo,,EUR,-4.67,EUR,722.12,
11-01-2022,16:47,11-01-2022,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,64 EUR",,,,EUR,726.79,
11-01-2022,16:47,11-01-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.64,EUR,724.15,
11-01-2022,07:37,10-01-2022,,,Ingreso Cambio de Divisa,,EUR,2.64,EUR,726.79,
11-01-2022,07:37,10-01-2022,,,Retirada Cambio de Divisa,1.1356,USD,-3.00,USD,0.00,
10-01-2022,17:02,10-01-2022,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 10,38 EUR",,,,EUR,724.15,
10-01-2022,17:02,10-01-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-10.38,EUR,713.77,
10-01-2022,09:02,07-01-2022,DOLE PLC,IE0003LFZ4U7,Dividendo,,USD,4.00,USD,3.00,
10-01-2022,09:02,07-01-2022,DOLE PLC,IE0003LFZ4U7,Retención del dividendo,,USD,-1.00,USD,-1.00,
10-01-2022,09:01,10-01-2022,IBERDROLA SA-RTS,ES06445809N8,EMISIÓN DE DERECHOS: Compra 41 IBERDROLA SA-RTS@0 EUR (ES06445809N8),,EUR,0.00,EUR,724.15,
10-01-2022,07:02,07-01-2022,REDEIA,ES0173093024,Dividendo,,EUR,12.82,EUR,724.15,
10-01-2022,07:02,07-01-2022,REDEIA,ES0173093024,Retención del dividendo,,EUR,-2.44,EUR,711.33,
30-12-2021,22:20,31-12-2021,,,Flatex Interest,,EUR,-1.70,EUR,713.77,
23-12-2021,16:32,23-12-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 24,01 EUR",,,,EUR,715.47,
23-12-2021,16:32,23-12-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-24.01,EUR,691.46,
23-12-2021,07:44,22-12-2021,EBRO FOODS,ES0112501012,Dividendo,,EUR,29.64,EUR,715.47,
23-12-2021,07:44,22-12-2021,EBRO FOODS,ES0112501012,Retención del dividendo,,EUR,-5.63,EUR,685.83,
22-12-2021,17:33,22-12-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 12,13 EUR",,,,EUR,691.46,
22-12-2021,17:33,22-12-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-12.13,EUR,679.33,
22-12-2021,07:28,21-12-2021,ENAGAS,ES0130960018,Dividendo,,EUR,14.96,EUR,691.46,
22-12-2021,07:28,21-12-2021,ENAGAS,ES0130960018,Retención del dividendo,,EUR,-2.83,EUR,676.50,
20-12-2021,10:17,17-12-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 3,71 EUR",,,,EUR,679.33,
20-12-2021,10:17,17-12-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-3.71,EUR,675.62,
17-12-2021,16:30,16-12-2021,FERROVIAL SA - NON TRADEABLE,ES06189009I5,DESLISTAMIENTO : Venta 15 Ferrovial SA - Non tradeable@0 EUR (ES06189009I5),,EUR,0.00,EUR,679.33,
17-12-2021,15:16,19-11-2021,FERROVIAL SA - NON TRADEABLE,ES06189009I5,Dividendo,,EUR,4.58,EUR,679.33,
17-12-2021,15:16,19-11-2021,FERROVIAL SA - NON TRADEABLE,ES06189009I5,Retención del dividendo,,EUR,-0.87,EUR,674.75,
02-12-2021,18:32,02-12-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 2,5 EUR",,,,EUR,675.62,
02-12-2021,18:32,02-12-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,2.50,EUR,678.12,
02-12-2021,07:28,30-11-2021,,,Comisión de conectividad con el mercado 2021 (New York Stock Exchange - NSY),,EUR,-2.50,EUR,675.62,
01-12-2021,17:33,01-12-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 24,54 EUR",,,,EUR,678.12,
01-12-2021,17:33,01-12-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-24.54,EUR,653.58,
01-12-2021,10:15,30-11-2021,MAPFRE,ES0124244E34,Dividendo,,EUR,30.30,EUR,678.12,
01-12-2021,10:15,30-11-2021,MAPFRE,ES0124244E34,Retención del dividendo,,EUR,-5.76,EUR,647.82,
26-11-2021,18:46,26-11-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 470,44 EUR",,,,EUR,653.58,
26-11-2021,18:46,26-11-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,470.44,EUR,1124.02,
26-11-2021,13:52,26-11-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Spanish Transaction Tax,,EUR,-0.94,EUR,653.58,6f0f03cb-d1c5-4857-9382-f6c7cf21d9e8
26-11-2021,13:52,26-11-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,"Compra 300 International Consolidated Airlines Group SA@1,565 EUR (ES0177542018)",,EUR,-469.50,EUR,654.52,6f0f03cb-d1c5-4857-9382-f6c7cf21d9e8
24-11-2021,10:46,23-11-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 596,14 EUR",,,,EUR,1124.02,
24-11-2021,10:46,23-11-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,596.14,EUR,1720.16,
23-11-2021,17:33,23-11-2021,DOLE PLC,IE0003LFZ4U7,Ingreso Cambio de Divisa,1.1256,USD,671.00,USD,0.00,10e20c93-7c9f-4a65-b00f-6ce0118481fd
23-11-2021,17:33,23-11-2021,DOLE PLC,IE0003LFZ4U7,Retirada Cambio de Divisa,,EUR,-596.14,EUR,1124.02,10e20c93-7c9f-4a65-b00f-6ce0118481fd
23-11-2021,17:33,23-11-2021,DOLE PLC,IE0003LFZ4U7,"Compra 50 DOLE PLC@13,42 USD (IE0003LFZ4U7)",,USD,-671.00,USD,-671.00,10e20c93-7c9f-4a65-b00f-6ce0118481fd
17-11-2021,11:04,16-11-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,62 EUR",,,,EUR,1720.16,
17-11-2021,11:04,16-11-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-1.62,EUR,1718.54,
16-11-2021,10:09,15-11-2021,NATURGY ENERGY GROUP SA,ES0116870314,Dividendo,,EUR,2.00,EUR,1720.16,
16-11-2021,10:09,15-11-2021,NATURGY ENERGY GROUP SA,ES0116870314,Retención del dividendo,,EUR,-0.38,EUR,1718.16,
10-11-2021,11:25,10-11-2021,FERROVIAL SA - NON TRADEABLE,ES06189009I5,OFERTA DE SUSCRIPCIÓN: Compra 15 Ferrovial SA - Non tradeable@0 EUR (ES06189009I5),,EUR,0.00,EUR,1718.54,
10-11-2021,11:25,10-11-2021,FERROVIAL SA-RTS,ES06189009I5,OFERTA DE SUSCRIPCIÓN: Venta 15 FERROVIAL SA-RTS@0 EUR (ES06189009I5),,EUR,0.00,EUR,1718.54,
03-11-2021,16:45,03-11-2021,FERROVIAL SA-RTS,ES06189009I5,EMISIÓN DE DERECHOS: Compra 15 FERROVIAL SA-RTS@0 EUR (ES06189009I5),,EUR,0.00,EUR,1718.54,
20-10-2021,10:46,19-10-2021,,,Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 302 EUR,,,,EUR,1718.54,
20-10-2021,10:46,19-10-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,302.00,EUR,2020.54,
19-10-2021,12:50,19-10-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Spanish Transaction Tax,,EUR,-0.60,EUR,1718.54,964b36b7-dd96-4efe-b5b5-dce11dc3ccdb
19-10-2021,12:50,19-10-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-0.15,EUR,1719.14,964b36b7-dd96-4efe-b5b5-dce11dc3ccdb
19-10-2021,12:50,19-10-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1719.29,964b36b7-dd96-4efe-b5b5-dce11dc3ccdb
19-10-2021,12:50,19-10-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,"Compra 150 International Consolidated Airlines Group SA@1,995 EUR (ES0177542018)",,EUR,-299.25,EUR,1721.29,964b36b7-dd96-4efe-b5b5-dce11dc3ccdb
06-10-2021,11:53,05-10-2021,,,Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 8 EUR,,,,EUR,2020.54,
06-10-2021,11:53,05-10-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-8.00,EUR,2012.54,
04-10-2021,08:04,01-10-2021,EBRO FOODS,ES0112501012,Dividendo,,EUR,9.88,EUR,2020.54,
04-10-2021,08:04,01-10-2021,EBRO FOODS,ES0112501012,Retención del dividendo,,EUR,-1.88,EUR,2010.66,
01-10-2021,20:30,30-09-2021,,,Flatex Interest,,EUR,-0.61,EUR,2012.54,
29-09-2021,10:34,28-09-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 502,45 EUR",,,,EUR,2013.15,
29-09-2021,10:34,28-09-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,502.45,EUR,2515.60,
28-09-2021,10:34,28-09-2021,EBRO FOODS,ES0112501012,Spanish Transaction Tax,,EUR,-1.00,EUR,2013.15,ab5608e6-ac7a-4e3a-a07b-f31f75a5aca4
28-09-2021,10:34,28-09-2021,EBRO FOODS,ES0112501012,Costes de transacción y/o externos de DEGIRO,,EUR,-0.25,EUR,2014.15,ab5608e6-ac7a-4e3a-a07b-f31f75a5aca4
28-09-2021,10:34,28-09-2021,EBRO FOODS,ES0112501012,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,2014.40,ab5608e6-ac7a-4e3a-a07b-f31f75a5aca4
28-09-2021,10:34,28-09-2021,EBRO FOODS,ES0112501012,"Compra 30 Ebro Foods@16,64 EUR (ES0112501012)",,EUR,-499.20,EUR,2016.40,ab5608e6-ac7a-4e3a-a07b-f31f75a5aca4
24-09-2021,08:50,24-09-2021,,,flatex Deposit,,EUR,2500.00,EUR,2515.60,
14-09-2021,12:16,13-09-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 683,7 EUR",,,,EUR,15.60,
14-09-2021,12:16,13-09-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,683.70,EUR,699.30,
13-09-2021,15:38,13-09-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Spanish Transaction Tax,,EUR,-1.36,EUR,15.60,2d68c5f8-cbcd-4604-bc90-03809bbf831d
13-09-2021,15:38,13-09-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-0.34,EUR,16.96,2d68c5f8-cbcd-4604-bc90-03809bbf831d
13-09-2021,15:38,13-09-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,17.30,2d68c5f8-cbcd-4604-bc90-03809bbf831d
13-09-2021,15:38,13-09-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,"Compra 400 International Consolidated Airlines Group SA@1,7 EUR (ES0177542018)",,EUR,-680.00,EUR,19.30,2d68c5f8-cbcd-4604-bc90-03809bbf831d
07-09-2021,11:32,06-09-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 774,93 EUR",,,,EUR,699.30,
07-09-2021,11:32,06-09-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,774.93,EUR,1474.23,
06-09-2021,11:33,06-09-2021,AMADEUS IT GROUP,ES0109067019,Spanish Transaction Tax,,EUR,-1.54,EUR,699.30,59bd13c1-8e99-40ce-8606-0402c001733c
06-09-2021,11:33,06-09-2021,AMADEUS IT GROUP,ES0109067019,Costes de transacción y/o externos de DEGIRO,,EUR,-0.39,EUR,700.84,59bd13c1-8e99-40ce-8606-0402c001733c
06-09-2021,11:33,06-09-2021,AMADEUS IT GROUP,ES0109067019,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,701.23,59bd13c1-8e99-40ce-8606-0402c001733c
06-09-2021,11:33,06-09-2021,AMADEUS IT GROUP,ES0109067019,"Compra 15 Amadeus IT Group@51,4 EUR (ES0109067019)",,EUR,-771.00,EUR,703.23,59bd13c1-8e99-40ce-8606-0402c001733c
27-08-2021,08:50,27-08-2021,,,flatex Deposit,,EUR,1400.00,EUR,1474.23,
13-08-2021,15:21,13-08-2021,IBERDROLA,ES0144580Y14,OFERTA DE SUSCRIPCIÓN: Compra 1 Iberdrola@0 EUR (ES0144580Y14),,EUR,0.00,EUR,74.23,
13-08-2021,15:21,13-08-2021,IBERDROLA SA-RTS,ES06445809M0,OFERTA DE SUSCRIPCIÓN: Venta 40 IBERDROLA SA-RTS@0 EUR (ES06445809M0),,EUR,0.00,EUR,74.23,
06-08-2021,12:02,05-08-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,21 EUR",,,,EUR,74.23,
06-08-2021,12:02,05-08-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-1.21,EUR,73.02,
05-08-2021,07:14,04-08-2021,NATURGY ENERGY GROUP SA,ES0116870314,Dividendo,,EUR,1.50,EUR,74.23,
05-08-2021,07:14,04-08-2021,NATURGY ENERGY GROUP SA,ES0116870314,Retención del dividendo,,EUR,-0.29,EUR,72.73,
20-07-2021,10:46,19-07-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 182,82 EUR",,,,EUR,73.02,
20-07-2021,10:46,19-07-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,182.82,EUR,255.84,
19-07-2021,10:31,19-07-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Spanish Transaction Tax,,EUR,-0.11,EUR,73.02,14503f7a-1481-4d21-b894-2647067a5096
19-07-2021,10:31,19-07-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-0.03,EUR,73.13,14503f7a-1481-4d21-b894-2647067a5096
19-07-2021,10:31,19-07-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,73.16,14503f7a-1481-4d21-b894-2647067a5096
19-07-2021,10:31,19-07-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,"Compra 30 International Consolidated Airlines Group SA@1,878 EUR (ES0177542018)",,EUR,-56.34,EUR,75.16,14503f7a-1481-4d21-b894-2647067a5096
19-07-2021,10:30,19-07-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Spanish Transaction Tax,,EUR,-0.24,EUR,131.50,9e2c628c-3703-4492-9b95-80a5e66f09f8
19-07-2021,10:30,19-07-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-0.06,EUR,131.74,9e2c628c-3703-4492-9b95-80a5e66f09f8
19-07-2021,10:30,19-07-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,131.80,9e2c628c-3703-4492-9b95-80a5e66f09f8
19-07-2021,10:30,19-07-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,"Compra 65 International Consolidated Airlines Group SA@1,",,EUR,-122.04,EUR,133.80,9e2c628c-3703-4492-
,,,,,8775 EUR (ES0177542018),,,,,,9b95-80a5e66f09f8
15-07-2021,10:46,14-07-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 222,55 EUR",,,,EUR,255.84,
15-07-2021,10:46,14-07-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,222.55,EUR,478.39,
14-07-2021,09:02,14-07-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Spanish Transaction Tax,,EUR,-0.44,EUR,255.84,7f4abb17-a46a-4d9b-86eb-435bb6ca7a4f
14-07-2021,09:02,14-07-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-0.11,EUR,256.28,7f4abb17-a46a-4d9b-86eb-435bb6ca7a4f
14-07-2021,09:02,14-07-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,256.39,7f4abb17-a46a-4d9b-86eb-435bb6ca7a4f
14-07-2021,09:02,14-07-2021,INTERNATIONAL CONSOLIDATED AIRLINES,ES0177542018,Compra 110 International Consolidated Airlines Group SA@2 EUR (ES0177542018),,EUR,-220.00,EUR,258.39,7f4abb17-a46a-4d9b-86eb-435bb6ca7a4f
12-07-2021,11:16,09-07-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 17,99 EUR",,,,EUR,478.39,
12-07-2021,11:16,09-07-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-17.99,EUR,460.40,
09-07-2021,11:16,08-07-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 19,93 EUR",,,,EUR,478.39,
09-07-2021,11:16,08-07-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-19.93,EUR,458.46,
09-07-2021,10:34,08-07-2021,ENAGAS,ES0130960018,Dividendo,,EUR,22.18,EUR,478.39,
09-07-2021,10:34,08-07-2021,ENAGAS,ES0130960018,Retención del dividendo,,EUR,-4.19,EUR,456.21,
08-07-2021,09:54,08-07-2021,IBERDROLA SA-RTS,ES06445809M0,CAMBIO DE ISIN: Compra 40 IBERDROLA SA-RTS@0 EUR (ES06445809M0),,EUR,0.00,EUR,460.40,
08-07-2021,09:54,08-07-2021,IBERDROLA - NON TRADEABLE,ES06445809M0,CAMBIO DE ISIN: Venta 40 Iberdrola - Non tradeable@0 EUR (ES06445809M0),,EUR,0.00,EUR,460.40,
08-07-2021,09:03,08-07-2021,IBERDROLA - NON TRADEABLE,ES06445809M0,EMISIÓN DE DERECHOS: Compra 40 Iberdrola - Non tradeable@0 EUR (ES06445809M0),,EUR,0.00,EUR,460.40,
08-07-2021,08:07,07-07-2021,REPSOL,ES0173516115,Dividendo,,EUR,24.60,EUR,460.40,
08-07-2021,08:07,07-07-2021,REPSOL,ES0173516115,Retención del dividendo,,EUR,-4.67,EUR,435.80,
06-07-2021,12:17,05-07-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 27,69 EUR",,,,EUR,440.47,
06-07-2021,12:17,05-07-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-27.69,EUR,412.78,
05-07-2021,07:26,02-07-2021,REDEIA,ES0173093024,Dividendo,,EUR,34.18,EUR,440.47,
05-07-2021,07:26,02-07-2021,REDEIA,ES0173093024,Retención del dividendo,,EUR,-6.49,EUR,406.29,
02-07-2021,12:16,01-07-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 3,39 EUR",,,,EUR,412.78,
02-07-2021,12:16,01-07-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-3.39,EUR,409.39,
02-07-2021,06:20,30-06-2021,,,Flatex Interest,,EUR,-0.46,EUR,412.78,
01-07-2021,12:53,30-06-2021,EBRO FOODS,ES0112501012,Dividendo,,EUR,4.18,EUR,413.24,
01-07-2021,12:53,30-06-2021,EBRO FOODS,ES0112501012,Retención del dividendo,,EUR,-0.79,EUR,409.06,
09-06-2021,11:16,08-06-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,96 EUR",,,,EUR,409.85,
09-06-2021,11:16,08-06-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.96,EUR,406.89,
08-06-2021,11:20,31-05-2021,FERROVIAL SA-RTS - NON TRADEABLE,ES06189009H7,Acciones corporativas liquidación por diferencias,,EUR,2.96,EUR,409.85,
08-06-2021,11:20,31-05-2021,FERROVIAL SA-RTS - NON TRADEABLE,ES06189009H7,DESLISTAMIENTO : Venta 15 FERROVIAL SA-RTS - Non tradeable@0 EUR (ES06189009H7),,EUR,0.00,EUR,406.89,
26-05-2021,11:16,25-05-2021,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 30,69 EUR",,,,EUR,406.89,
26-05-2021,11:16,25-05-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-30.69,EUR,376.20,
25-05-2021,07:50,24-05-2021,MAPFRE,ES0124244E34,Dividendo,,EUR,37.85,EUR,406.89,
25-05-2021,07:50,24-05-2021,MAPFRE,ES0124244E34,Retención del dividendo,,EUR,-7.16,EUR,369.04,
20-05-2021,08:10,19-05-2021,FERROVIAL SA-RTS - NON TRADEABLE,ES06189009H7,DIVIDENDO OPCIONAL: Compra 15 FERROVIAL SA-RTS - Non tradeable@0 EUR (ES06189009H7),,EUR,0.00,EUR,376.20,
20-05-2021,08:10,19-05-2021,FERROVIAL SA-RTS,ES06189009H7,DIVIDENDO OPCIONAL: Venta 15 FERROVIAL SA-RTS@0 EUR (ES06189009H7),,EUR,0.00,EUR,376.20,
13-05-2021,08:39,13-05-2021,FERROVIAL SA-RTS,ES06189009H7,EMISIÓN DE DERECHOS: Compra 15 FERROVIAL SA-RTS@0 EUR (ES06189009H7),,EUR,0.00,EUR,376.20,
04-05-2021,11:47,03-05-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 2,5 EUR",,,,EUR,376.20,
04-05-2021,11:47,03-05-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,2.50,EUR,378.70,
03-05-2021,17:14,30-04-2021,,,Comisión de conectividad con el mercado 2021 (Nasdaq - NDQ),,EUR,-2.50,EUR,376.20,
15-04-2021,11:45,15-04-2021,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 362,31 EUR",,,,EUR,378.70,
15-04-2021,11:45,15-04-2021,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,362.31,EUR,741.01,
14-04-2021,21:20,14-04-2021,COINBASE GLOBAL INC,US19260Q1076,Retirada Cambio de Divisa,1.1984,USD,-337.35,USD,0.00,e6d1fbe8-b77b-442f-9e04-b79a7f456671
14-04-2021,21:20,14-04-2021,COINBASE GLOBAL INC,US19260Q1076,Ingreso Cambio de Divisa,,EUR,281.50,EUR,378.70,e6d1fbe8-b77b-442f-9e04-b79a7f456671
